Carimbo de data/hora;Temperatura (ºC);Humidade (%);Pressão (hPa)
2020/11/09 05:38:26;13.3;102.4;682.49
2020/11/09 05:39:27;13.3;102.4;682.03
2020/11/09 05:40:27;13.3;102.4;681.92
2020/11/09 05:41:27;13.3;102.4;682.25
2020/11/09 05:42:27;13.4;102.4;682.23
2020/11/09 05:43:27;13.4;102.4;682.27
2020/11/09 05:44:28;13.4;102.4;682.14
2020/11/09 05:45:28;13.4;102.4;682.22
2020/11/09 05:46:28;13.4;102.4;682.09
2020/11/09 05:47:28;13.4;102.4;682.22
2020/11/09 05:48:29;13.4;102.4;681.79
2020/11/09 05:49:28;13.4;102.4;681.89
2020/11/09 05:50:28;13.4;102.4;682.08
2020/11/09 05:51:28;13.4;102.4;682.23
2020/11/09 05:52:29;13.4;102.4;682.1
2020/11/09 05:53:29;13.4;102.4;681.68
2020/11/09 05:54:29;13.4;102.4;681.95
2020/11/09 05:55:29;13.4;102.4;682.04
2020/11/09 05:56:29;13.4;102.4;682.27
2020/11/09 05:57:30;13.4;102.4;682.32
2020/11/09 05:58:30;13.4;102.4;681.89
2020/11/09 05:59:31;13.4;102.4;681.86
2020/11/09 06:00:30;13.4;102.4;681.86
2020/11/09 06:01:30;13.4;102.4;681.51
2020/11/09 06:02:30;13.4;102.4;682.09
2020/11/09 06:03:31;13.3;102.4;682.11
2020/11/09 06:04:31;13.4;102.4;681.97
2020/11/09 06:05:31;13.4;102.4;682.01
2020/11/09 06:06:31;13.3;102.4;682.22
2020/11/09 06:07:31;13.3;102.4;682.05
2020/11/09 06:08:32;13.3;102.4;682.17
2020/11/09 06:09:32;13.3;102.4;681.69
2020/11/09 06:10:32;13.3;102.4;682.33
2020/11/09 06:11:32;13.3;102.4;682.16
2020/11/09 06:12:32;13.3;102.4;682.23
2020/11/09 06:13:32;13.3;102.4;682.25
2020/11/09 06:14:33;13.3;102.4;681.9
2020/11/09 06:15:33;13.3;102.4;682.19
2020/11/09 06:16:33;13.3;102.4;682.02
2020/11/09 06:17:33;13.3;102.4;682.45
2020/11/09 06:18:33;13.3;102.4;682.08
2020/11/09 06:19:33;13.3;102.4;682.28
2020/11/09 06:20:34;13.3;102.4;682.8
2020/11/09 06:21:33;13.3;102.4;681.93
2020/11/09 06:22:34;13.3;102.4;682.49
2020/11/09 06:23:34;13.3;102.4;682.96
2020/11/09 06:24:34;13.2;102.4;682.73
2020/11/09 06:25:34;13.2;102.4;682.27
2020/11/09 06:26:35;13.2;102.4;682.79
2020/11/09 06:27:35;13.2;102.4;682.71
2020/11/09 06:28:35;13.2;102.4;682.51
2020/11/09 06:29:35;13.2;102.4;682.7
2020/11/09 06:30:35;13.2;102.4;682.74
2020/11/09 06:31:35;13.2;102.4;682.55
2020/11/09 06:32:36;13.1;102.4;682.97
2020/11/09 06:33:35;13.1;102.4;682.88
2020/11/09 06:34:36;13.1;102.4;682.83
2020/11/09 06:35:36;13.1;102.4;683.1
2020/11/09 06:36:36;13.1;102.4;682.88
2020/11/09 06:37:36;13.1;102.4;683.35
2020/11/09 06:38:37;13.1;102.4;683.09
2020/11/09 06:39:37;13.1;102.4;683.3
2020/11/09 06:40:37;13;102.4;683.24
2020/11/09 06:41:37;13;102.4;683.27
2020/11/09 06:42:37;13;102.4;683.29
2020/11/09 06:43:37;13;102.4;683.32
2020/11/09 06:44:38;13;102.4;683.07
2020/11/09 06:45:38;13;102.4;683.38
2020/11/09 06:46:38;13;102.4;683.53
2020/11/09 06:47:38;13;102.4;683.39
2020/11/09 06:48:38;12.9;102.4;683.46
2020/11/09 06:49:38;1.13;102.4;683.6
2020/11/09 06:50:38;1.13;102.4;683.35
2020/11/09 06:51:39;1.13;102.4;683.57
2020/11/09 06:52:39;12.9;102.4;683.4
2020/11/09 06:53:39;12.9;102.4;683.09
2020/11/09 06:54:39;12.9;102.4;683.47
2020/11/09 06:55:39;12.9;102.4;683.24
2020/11/09 06:56:40;12.9;102.4;683.48
2020/11/09 06:57:39;12.9;102.4;683.66
2020/11/09 06:58:40;12.9;102.4;683.79
2020/11/09 06:59:40;12.9;102.4;683.75
2020/11/09 07:00:40;12.9;102.4;682.76
2020/11/09 07:01:40;12.9;102.4;683.28
2020/11/09 07:02:41;12.9;102.4;683.62
2020/11/09 07:03:40;12.9;102.4;683.37
2020/11/09 07:04:41;12.9;102.4;683.19
2020/11/09 07:05:41;12.9;102.4;683.68
2020/11/09 07:06:41;12.9;102.4;683.64
2020/11/09 07:07:42;12.9;102.4;683.57
2020/11/09 07:08:41;12.9;102.4;683.58
2020/11/09 07:09:42;12.9;102.4;683.12
2020/11/09 07:10:42;12.9;102.4;683.52
2020/11/09 07:11:42;12.9;102.4;683.44
2020/11/09 07:12:42;12.9;102.4;683.36
2020/11/09 07:13:43;12.9;102.4;683.18
2020/11/09 07:14:42;12.9;102.4;683.00
2020/11/09 07:15:43;12.9;102.4;683.26
2020/11/09 07:16:43;12.9;102.3;683.36
2020/11/09 07:17:43;12.9;102.2;683.48
2020/11/09 07:18:43;12.9;102.1;683.53
2020/11/09 07:19:43;12.9;102.1;682.93
2020/11/09 07:20:43;12.9;102.1;683.56
2020/11/09 07:21:44;12.9;102.2;683.46
2020/11/09 07:22:44;12.9;102.1;683.57
2020/11/09 07:23:44;12.9;102.1;683.33
2020/11/09 07:24:44;12.9;102.1;683.49
2020/11/09 07:25:45;12.8;102.1;683.58
2020/11/09 07:26:44;12.9;102.2;683.76
2020/11/09 07:27:44;12.8;102.2;683.77
2020/11/09 07:28:45;12.8;102.3;683.49
2020/11/09 07:29:45;12.8;102.3;683.43
2020/11/09 07:30:45;12.8;102.4;683.85
2020/11/09 07:31:45;12.8;102.3;683.67
2020/11/09 07:32:45;12.8;102.3;684.09
2020/11/09 07:33:46;12.8;102.3;683.3
2020/11/09 07:34:46;12.8;102.3;683.8
2020/11/09 07:35:46;12.9;102.3;683.42
2020/11/09 07:36:46;12.9;102.2;683.89
2020/11/09 07:37:53;12.9;102.2;683.1
2020/11/09 07:38:46;12.9;102.2;683.26
2020/11/09 07:39:47;12.9;102.1;683.42
2020/11/09 07:40:47;12.9;102.1;683.32
2020/11/09 07:41:47;12.9;102.1;683.31
2020/11/09 07:42:47;12.9;102.0;683.00
2020/11/09 07:43:47;1.13;101.9;683.08
2020/11/09 07:44:47;1.13;101.7;683.08
2020/11/09 07:45:48;1.13;101.5;683.03
2020/11/09 07:46:48;1.13;101.4;682.82
2020/11/09 07:47:48;1.13;101.4;682.88
2020/11/09 07:48:48;13.1;101.4;682.92
2020/11/09 07:49:48;13.1;101.3;682.49
2020/11/09 07:50:49;13.1;101.2;682.97
2020/11/09 07:51:49;13.1;100.9;682.8
2020/11/09 07:52:49;13.2;100.6;682.69
2020/11/09 07:53:49;13.2;100.5;682.05
2020/11/09 07:55:03;13.3;100.4;682.35
2020/11/09 07:55:49;13.3;100.2;682.29
2020/11/09 07:56:51;13.4;100.1;681.59
2020/11/09 07:57:49;13.4;99.9;681.69
2020/11/09 07:58:50;13.5;99.6;681.73
2020/11/09 07:59:50;13.5;99.3;681.45
2020/11/09 08:00:50;13.6;99.0;681.00
2020/11/09 08:01:50;13.6;98.7;680.99
2020/11/09 08:02:50;13.6;98.5;680.8
2020/11/09 08:03:50;13.7;98.4;680.95
2020/11/09 08:04:51;13.7;98.0;680.47
2020/11/09 08:05:51;13.7;98.0;680.89
2020/11/09 08:06:51;13.7;97.9;680.92
2020/11/09 08:07:51;13.8;97.8;680.65
2020/11/09 08:08:51;13.8;97.6;680.36
2020/11/09 08:09:51;13.8;97.5;680.42
2020/11/09 08:10:51;13.8;97.4;680.33
2020/11/09 08:11:52;13.9;97.3;680.43
2020/11/09 08:12:52;13.9;97.1;680.4
2020/11/09 08:13:52;13.9;96.9;680.1
2020/11/09 08:14:52;13.9;96.8;680.07
2020/11/09 08:15:52;14;96.7;680.36
2020/11/09 08:16:52;14;96.6;680.27
2020/11/09 08:17:53;14;96.6;679.92
2020/11/09 08:18:53;14;96.5;680.01
2020/11/09 08:19:53;14;96.4;679.82
2020/11/09 08:20:53;14;96.4;680.47
2020/11/09 08:21:53;14;96.2;679.81
2020/11/09 08:22:53;14.1;96.2;679.67
2020/11/09 08:23:53;14.1;96.1;679.64
2020/11/09 08:24:53;14.1;96.1;679.13
2020/11/09 08:25:53;14.1;96.0;679.44
2020/11/09 08:26:54;14.2;95.9;679.14
2020/11/09 08:27:53;14.2;95.8;678.81
2020/11/09 08:28:54;14.3;95.6;678.54
2020/11/09 08:29:55;14.3;95.6;678.54
2020/11/09 08:30:54;14.3;95.6;678.4
2020/11/09 08:31:54;14.3;95.5;678.37
2020/11/09 08:32:55;14.4;95.6;677.75
2020/11/09 08:33:55;14.3;95.6;678.17
2020/11/09 08:34:54;14.4;95.6;678.62
2020/11/09 08:35:55;14.4;95.6;678.2
2020/11/09 08:36:55;14.5;95.6;677.63
2020/11/09 08:37:55;14.5;95.6;677.83
2020/11/09 08:38:56;14.6;95.6;677.41
2020/11/09 08:39:58;14.6;95.6;677.06
2020/11/09 08:40:57;14.6;95.4;677.09
2020/11/09 08:41:57;14.6;95.3;677.00
2020/11/09 08:43:23;14.6;95.2;676.83
2020/11/09 08:44:01;14.7;95.1;677.1
2020/11/09 08:44:57;14.7;95.1;676.91
2020/11/09 08:45:56;14.7;95.1;676.39
2020/11/09 08:46:58;14.8;95.1;676.53
2020/11/09 08:47:56;14.8;95.2;676.47
2020/11/09 08:49:12;14.8;95.0;676.49
2020/11/09 08:49:59;14.8;94.7;676.08
2020/11/09 08:51:01;14.9;94.7;676.13
2020/11/09 08:51:57;14.9;94.5;675.66
2020/11/09 08:53:00;14.9;94.5;675.7
2020/11/09 08:55:06;14.9;94.4;675.49
2020/11/09 08:55:08;14.9;94.4;676.1
2020/11/09 08:55:57;14.9;94.5;675.59
2020/11/09 08:56:59;15;94.6;675.49
2020/11/09 08:57:59;15;94.6;675.56
2020/11/09 08:58:58;15;94.6;675.35
2020/11/09 08:59:58;15;94.7;674.81
2020/11/09 09:00:58;15.1;94.7;674.88
2020/11/09 09:01:58;15.1;94.6;674.84
2020/11/09 09:02:58;15.1;94.6;674.76
2020/11/09 09:03:59;15.1;94.6;674.39
2020/11/09 09:04:59;15.1;94.6;674.25
2020/11/09 09:05:59;15.2;94.6;673.84
2020/11/09 09:06:59;15.2;94.5;674.2
2020/11/09 09:07:59;15.2;94.5;674.66
2020/11/09 09:09:00;15.2;94.4;673.79
2020/11/09 09:10:00;15.2;94.3;673.72
2020/11/09 09:11:03;15.2;94.1;674.1
2020/11/09 09:12:01;15.2;94.0;674.18
2020/11/09 09:13:00;15.2;94.1;673.83
2020/11/09 09:14:00;15.3;94.1;673.72
2020/11/09 09:15:00;15.3;94.2;673.36
2020/11/09 09:16:29;15.3;94.2;673.4
2020/11/09 09:17:00;15.4;94.2;673.12
2020/11/09 09:18:02;15.4;94.2;673.06
2020/11/09 09:19:01;15.4;94.1;672.71
2020/11/09 09:20:02;15.5;94.1;672.57
2020/11/09 09:21:01;15.5;94.1;672.28
2020/11/09 09:22:04;15.5;94.0;671.43
2020/11/09 09:23:01;15.6;93.9;671.74
2020/11/09 09:24:15;15.6;94.0;671.5
2020/11/09 09:25:06;15.6;94.0;671.3
2020/11/09 09:26:02;15.6;93.9;671.72
2020/11/09 09:27:02;15.7;93.9;671.16
2020/11/09 09:28:02;15.7;93.9;670.97
2020/11/09 09:29:02;15.7;94.0;671.06
2020/11/09 09:30:02;15.8;94.1;670.77
2020/11/09 09:31:03;15.8;94.1;670.26
2020/11/09 09:32:03;15.8;94.1;669.65
2020/11/09 09:33:03;15.8;94.1;669.96
2020/11/09 09:34:03;15.9;94.1;669.65
2020/11/09 09:35:03;15.9;94.1;669.52
2020/11/09 09:36:04;15.9;94.2;668.81
2020/11/09 09:37:04;16;94.1;668.39
2020/11/09 09:38:04;16;94.1;668.51
2020/11/09 09:39:04;16;94.1;668.06
2020/11/09 09:40:04;16.1;94.0;667.79
2020/11/09 09:41:04;16.1;93.5;667.8
2020/11/09 09:42:04;16.1;93.3;667.71
2020/11/09 09:43:04;16.2;93.2;667.67
2020/11/09 09:44:04;16.2;92.9;668.01
2020/11/09 09:45:05;16.2;93.1;667.95
2020/11/09 09:46:06;16.1;93.1;667.59
2020/11/09 09:47:11;16.2;93.3;667.62
2020/11/09 09:48:05;16.2;93.3;667.07
2020/11/09 09:49:05;16.3;93.8;667.04
2020/11/09 09:50:05;16.3;94.0;666.42
2020/11/09 09:51:06;16.4;94.1;665.91
2020/11/09 09:52:06;16.4;94.1;665.47
2020/11/09 09:53:09;16.5;93.5;664.95
2020/11/09 09:54:06;16.5;93.6;665.16
2020/11/09 09:55:06;16.6;93.8;664.33
2020/11/09 09:56:06;16.6;93.7;663.99
2020/11/09 09:57:06;16.7;93.6;662.86
2020/11/09 09:58:07;16.8;93.4;662.88
2020/11/09 09:59:07;16.8;93.1;662.05
2020/11/09 10:00:07;16.9;92.8;661.83
2020/11/09 10:01:07;16.9;92.6;661.52
2020/11/09 10:02:35;17;92.8;661.56
2020/11/09 10:03:07;17;92.8;660.51
2020/11/09 10:04:07;17.1;92.7;659.98
2020/11/09 10:05:07;17.1;92.6;659.74
2020/11/09 10:06:08;17.2;92.6;659.24
2020/11/09 10:07:08;17.3;92.5;659.2
2020/11/09 10:08:22;17.3;92.4;657.67
2020/11/09 10:09:08;17.4;92.3;658.35
2020/11/09 10:10:08;17.4;91.9;656.98
2020/11/09 10:11:08;17.5;91.7;656.68
2020/11/09 10:12:09;17.5;91.5;655.81
2020/11/09 10:13:09;17.6;91.5;655.77
2020/11/09 10:14:15;17.6;91.4;655.86
2020/11/09 10:18:02;17.7;91.4;655.6
2020/11/09 10:18:02;17.8;91.2;654.7
2020/11/09 10:18:02;17.7;91.3;654.35
2020/11/09 10:18:09;17.8;91.1;653.23
2020/11/09 10:19:10;17.9;91.0;653.00
2020/11/09 10:20:09;17.9;90.8;652.8
2020/11/09 10:21:10;18;90.6;652.08
2020/11/09 10:22:10;18;90.3;651.94
2020/11/09 10:23:17;18;89.7;651.78
2020/11/09 10:26:06;18;89.4;651.36
2020/11/09 10:26:20;18.1;89.5;650.78
2020/11/09 10:26:33;18.2;89.5;650.51
2020/11/09 10:31:03;18.2;89.5;650.34
2020/11/09 10:39:53;18.8;86.3;645.44
2020/11/09 10:41:19;18.9;85.8;645.00
2020/11/09 10:41:58;18.9;85.6;644.63
2020/11/09 10:54:30;19;85.4;643.54
2020/11/09 10:54:30;19;85.4;643.21
2020/11/09 10:54:30;19.1;84.9;643.09
2020/11/09 10:54:30;19.1;85.3;643.07
2020/11/09 10:54:30;19.2;84.6;642.08
2020/11/09 10:54:31;19.3;83.7;641.03
2020/11/09 10:54:31;19.3;82.8;641.39
2020/11/09 10:54:31;19.3;82.1;641.94
2020/11/09 10:54:31;19.3;81.7;641.76
2020/11/09 10:54:31;19.3;82.8;641.93
2020/11/09 10:54:31;19.3;82.6;641.91
2020/11/09 10:54:30;19.2;84.4;641.18
2020/11/09 10:55:30;19.3;82.5;642.38
2020/11/09 10:56:31;19.3;82.4;641.34
2020/11/09 10:57:31;19.4;82.5;640.24
2020/11/09 10:58:31;19.4;82.0;640.68
2020/11/09 10:59:31;19.5;81.8;639.45
2020/11/09 11:00:32;19.6;81.6;639.18
2020/11/09 11:01:34;19.6;81.5;638.76
2020/11/09 11:02:31;19.6;81.0;638.62
2020/11/09 11:03:31;19.6;80.8;638.76
2020/11/09 11:05:00;19.6;80.6;639.23
2020/11/09 11:05:32;19.7;80.3;638.6
2020/11/09 11:06:33;19.8;80.2;637.71
2020/11/09 11:07:32;19.8;79.9;637.92
2020/11/09 11:08:32;19.8;79.6;637.33
2020/11/09 11:09:32;19.9;78.9;637.46
2020/11/09 11:10:47;19.9;78.9;636.7
2020/11/09 11:11:33;20;78.6;636.19
2020/11/09 11:12:34;20;78.4;635.66
2020/11/09 11:13:33;20.1;78.3;635.37
2020/11/09 11:15:30;20.1;78.2;634.36
2020/11/09 11:15:33;20.2;77.5;633.98
2020/11/09 11:16:40;20.3;77.0;633.6
2020/11/09 11:17:37;20.3;76.6;633.25
2020/11/09 11:18:34;20.4;76.1;632.68
2020/11/09 11:19:34;20.4;76.1;632.39
2020/11/09 11:20:35;20.5;75.8;631.83
2020/11/09 11:21:37;20.5;75.2;631.79
2020/11/09 11:24:30;20.6;75.1;631.42
2020/11/09 11:24:33;20.6;74.7;631.14
2020/11/09 11:24:34;20.7;74.8;630.19
2020/11/09 11:25:35;20.7;74.8;630.29
2020/11/09 11:26:35;20.7;75.3;629.16
2020/11/09 11:27:35;20.7;74.1;630.65
2020/11/09 11:28:35;20.7;73.3;631.76
2020/11/09 11:29:36;20.7;72.8;632.48
2020/11/09 11:30:35;20.7;72.0;632.55
2020/11/09 11:31:35;20.7;72.9;631.94
2020/11/09 11:32:36;20.8;72.5;631.84
2020/11/09 11:33:36;20.8;71.7;633.1
2020/11/09 11:34:36;20.9;71.3;632.41
2020/11/09 11:35:36;20.9;71.6;631.67
2020/11/09 11:36:37;21;71.8;630.39
2020/11/09 11:37:36;21;71.6;629.61
2020/11/09 11:38:37;21.1;70.8;629.94
2020/11/09 11:39:37;21.1;70.5;630.1
2020/11/09 11:40:37;21.2;71.0;628.74
2020/11/09 11:41:37;21.2;70.7;628.5
2020/11/09 11:42:37;21.2;69.8;628.82
2020/11/09 11:43:37;21.3;69.9;628.32
2020/11/09 11:44:37;21.3;69.2;629.06
2020/11/09 11:45:38;21.4;69.2;629.14
2020/11/09 11:46:37;21.4;69.2;627.73
2020/11/09 11:47:40;21.5;69.1;627.33
2020/11/09 11:48:38;21.5;69.0;627.5
2020/11/09 11:49:38;21.5;68.9;626.79
2020/11/09 11:50:38;21.6;68.1;626.69
2020/11/09 11:51:39;21.6;68.4;626.98
2020/11/09 11:52:38;21.6;69.0;627.04
2020/11/09 11:53:42;21.6;69.0;627.47
2020/11/09 11:54:39;21.6;68.9;626.08
2020/11/09 11:55:39;21.6;68.6;625.84
2020/11/09 11:56:39;21.6;67.8;627.09
2020/11/09 11:57:39;21.7;68.2;626.08
2020/11/09 11:58:39;21.7;68.2;626.32
2020/11/09 11:59:39;21.7;67.4;628.14
2020/11/09 12:00:40;21.7;66.8;627.54
2020/11/09 12:01:40;21.8;67.5;626.21
2020/11/09 12:02:40;21.8;68.0;625.28
2020/11/09 12:03:40;21.8;67.3;626.55
2020/11/09 12:04:54;21.8;66.8;626.58
2020/11/09 12:05:40;21.9;66.7;626.62
2020/11/09 12:06:47;21.9;66.5;625.9
2020/11/09 12:07:41;21.9;66.3;626.86
2020/11/09 12:08:41;21.9;66.2;628.08
2020/11/09 12:09:41;21.8;66.4;627.4
2020/11/09 12:10:41;21.8;66.7;628.25
2020/11/09 12:11:55;21.8;66.7;628.26
2020/11/09 12:12:44;21.7;66.9;628.93
2020/11/09 12:13:44;21.6;67.4;629.27
2020/11/09 12:14:50;21.6;67.4;629.82
2020/11/09 12:15:42;21.6;67.4;630.49
2020/11/09 12:16:45;21.6;67.9;629.13
2020/11/09 12:25:25;21.6;67.6;630.27
2020/11/09 12:33:12;21.5;66.3;633.56
2020/11/09 12:33:12;21.5;65.9;633.94
2020/11/09 12:33:12;21.6;66.4;631.47
2020/11/09 12:33:12;21.5;66.0;631.52
2020/11/09 12:33:12;21.5;66.3;633.05
2020/11/09 12:33:12;21.5;66.3;632.39
2020/11/09 12:33:12;21.5;67.1;631.76
2020/11/09 12:33:12;21.6;66.4;632.27
2020/11/09 12:33:12;21.5;66.2;633.69
2020/11/09 12:33:12;21.8;66.0;629.82
2020/11/09 12:33:12;21.6;66.6;631.8
2020/11/09 12:34:13;21.9;65.1;630.03
2020/11/09 12:35:12;21.9;65.5;629.13
2020/11/09 12:36:13;21.9;64.9;629.19
2020/11/09 12:37:13;21.9;65.2;629.88
2020/11/09 12:42:04;22;65.6;628.92
2020/11/09 12:57:49;23;61.0;622.1
2020/11/09 12:58:49;23;61.2;622.3
2020/11/09 12:59:49;23;61.2;622.35
2020/11/09 13:00:49;23;61.1;623.25
2020/11/09 13:01:49;22.9;60.8;623.94
2020/11/09 13:02:50;22.9;59.9;625.74
2020/11/09 13:03:49;22.9;59.5;626.65
2020/11/09 13:04:52;22.8;59.2;628.34
2020/11/09 13:05:50;22.8;59.8;628.9
2020/11/09 13:06:52;22.7;60.1;628.81
2020/11/09 13:07:56;22.7;60.0;628.9
2020/11/09 13:09:47;22.7;60.1;629.6
2020/11/09 13:09:50;22.7;60.8;629.07
2020/11/09 13:10:51;22.7;61.5;628.46
2020/11/09 13:11:51;22.6;61.1;629.03
2020/11/09 13:12:51;22.6;60.9;629.25
2020/11/09 13:13:52;22.6;60.3;630.54
2020/11/09 13:14:51;22.6;60.2;631.57
2020/11/09 13:15:51;22.6;60.0;631.18
2020/11/09 13:16:51;22.6;59.5;632.57
2020/11/09 13:17:54;22.5;60.1;632.35
2020/11/09 13:18:52;22.5;61.1;631.15
2020/11/09 13:19:52;22.5;61.2;630.87
2020/11/09 13:20:52;22.5;61.3;631.15
2020/11/09 13:21:52;22.5;60.4;631.94
2020/11/09 13:22:52;22.5;60.2;632.28
2020/11/09 13:23:52;22.6;60.4;630.32
2020/11/09 13:24:52;22.7;60.2;629.67
2020/11/09 13:25:52;22.8;60.0;628.59
2020/11/09 13:26:52;22.9;60.0;628.41
2020/11/09 13:27:53;22.9;59.7;627.52
2020/11/09 13:28:53;23;59.4;626.75
2020/11/09 13:29:53;23.1;59.5;624.7
2020/11/09 13:30:53;23.2;59.3;623.16
2020/11/09 13:31:53;23.3;59.0;623.62
2020/11/09 13:32:53;23.4;58.1;623.61
2020/11/09 13:33:54;23.4;58.1;623.36
2020/11/09 13:34:54;23.5;57.7;624.2
2020/11/09 13:35:55;23.5;57.4;624.79
2020/11/09 13:36:54;23.5;56.5;626.71
2020/11/09 13:37:54;23.5;56.9;625.82
2020/11/09 13:38:54;23.5;56.4;625.81
2020/11/09 13:39:54;23.5;55.9;627.52
2020/11/09 13:40:54;23.5;56.8;625.89
2020/11/09 13:41:58;23.5;55.9;627.22
2020/11/09 13:42:55;23.5;55.9;627.43
2020/11/09 13:43:55;23.5;56.2;627.58
2020/11/09 13:44:55;23.6;55.6;627.74
2020/11/09 13:45:55;23.5;53.9;631.18
2020/11/09 13:46:55;23.5;55.3;629.1
2020/11/09 13:47:56;23.5;54.8;630.81
2020/11/09 13:48:56;23.5;55.2;631.45
2020/11/09 13:49:56;23.4;55.1;631.16
2020/11/09 13:50:59;23.4;53.8;634.31
2020/11/09 13:51:56;23.3;54.2;634.92
2020/11/09 13:52:56;23.3;55.0;634.2
2020/11/09 13:53:56;23.2;55.4;634.45
2020/11/09 13:54:57;23.2;55.2;634.19
2020/11/09 13:56:10;23.2;54.9;635.25
2020/11/09 13:56:57;23.1;54.4;636.92
2020/11/09 13:57:57;23;54.2;639.05
2020/11/09 13:58:57;22.9;54.2;640.66
2020/11/09 13:59:57;22.9;55.0;639.56
2020/11/09 14:00:57;22.9;55.4;638.99
2020/11/09 14:01:57;22.9;55.7;638.69
2020/11/09 14:02:58;22.9;55.1;639.9
2020/11/09 14:03:59;22.8;54.9;639.73
2020/11/09 14:04:58;22.8;55.2;640.97
2020/11/09 14:05:58;22.8;55.8;639.78
2020/11/09 14:06:58;22.8;56.3;639.03
2020/11/09 14:07:58;22.9;56.7;638.02
2020/11/09 14:08:59;22.9;56.4;638.18
2020/11/09 14:09:59;22.9;55.9;638.22
2020/11/09 14:10:59;22.9;54.9;640.6
2020/11/09 14:11:59;22.8;55.4;640.86
2020/11/09 14:12:59;22.8;55.1;640.96
2020/11/09 14:13:59;22.7;54.4;643.21
2020/11/09 14:15:00;22.7;55.8;642.49
2020/11/09 14:16:00;22.7;56.5;641.23
2020/11/09 14:17:00;22.6;55.9;642.67
2020/11/09 14:18:00;22.6;56.3;641.44
2020/11/09 14:19:00;22.6;56.4;642.07
2020/11/09 14:20:00;22.6;56.5;641.56
2020/11/09 14:21:01;22.6;56.7;641.57
2020/11/09 14:22:01;22.6;56.5;641.68
2020/11/09 14:23:00;22.7;56.8;641.67
2020/11/09 14:24:01;22.7;56.5;641.61
2020/11/09 14:25:01;22.7;56.5;640.98
2020/11/09 14:26:01;22.7;56.2;642.05
2020/11/09 14:27:01;22.7;56.6;640.98
2020/11/09 14:28:01;22.7;55.8;642.83
2020/11/09 14:29:01;22.6;55.2;644.02
2020/11/09 14:30:01;22.5;55.4;645.38
2020/11/09 14:31:02;22.3;55.4;647.83
2020/11/09 14:32:02;22.2;56.4;647.38
2020/11/09 14:33:02;22.2;56.3;648.32
2020/11/09 14:34:02;22.2;57.0;647.17
2020/11/09 14:35:02;22.2;57.0;647.59
2020/11/09 14:36:03;22.2;56.3;648.35
2020/11/09 14:37:02;22.1;57.1;647.94
2020/11/09 14:38:02;22.1;56.9;648.25
2020/11/09 14:39:03;22.1;56.9;648.3
2020/11/09 14:40:03;22.1;57.3;647.4
2020/11/09 14:41:03;22.1;57.2;647.94
2020/11/09 14:42:03;22.1;56.3;649.41
2020/11/09 14:43:03;22;56.5;650.38
2020/11/09 14:44:04;22;56.7;650.56
2020/11/09 14:45:04;21.9;56.0;651.27
2020/11/09 14:46:04;21.8;55.6;653.18
2020/11/09 14:47:04;21.8;56.3;653.27
2020/11/09 14:48:04;21.7;57.1;652.18
2020/11/09 14:49:04;21.7;56.9;652.66
2020/11/09 14:50:05;21.7;56.5;654.37
2020/11/09 14:51:05;21.6;56.2;654.68
2020/11/09 14:52:05;21.6;56.5;655.28
2020/11/09 14:53:05;21.5;56.5;655.08
2020/11/09 14:54:05;21.5;57.1;654.95
2020/11/09 14:55:05;21.5;57.4;654.11
2020/11/09 14:56:05;21.5;57.6;654.31
2020/11/09 14:57:05;21.5;57.0;655.06
2020/11/09 14:58:06;21.5;56.5;655.69
2020/11/09 14:59:06;21.4;56.4;656.89
2020/11/09 15:00:06;21.4;56.6;656.86
2020/11/09 15:01:06;21.3;56.9;658.06
2020/11/09 15:02:06;21.2;57.5;657.64
2020/11/09 15:03:06;21.2;57.0;658.02
2020/11/09 15:04:06;21.2;57.5;658.25
2020/11/09 15:05:06;21.2;57.9;657.9
2020/11/09 15:06:07;21.2;57.2;658.42
2020/11/09 15:07:07;21.1;58.0;658.54
2020/11/09 15:08:07;21.2;58.1;657.83
2020/11/09 15:09:07;21.2;58.3;657.59
2020/11/09 15:10:07;21.2;58.5;656.41
2020/11/09 15:11:07;21.2;57.7;657.58
2020/11/09 15:12:07;21.2;57.6;657.74
2020/11/09 15:13:08;21.2;58.3;657.24
2020/11/09 15:14:14;21.2;57.7;658.04
2020/11/09 15:15:08;21.1;57.4;659.25
2020/11/09 15:16:08;21.1;57.8;659.13
2020/11/09 15:17:08;21.1;57.9;658.89
2020/11/09 15:18:08;21;57.6;660.47
2020/11/09 15:19:09;20.9;57.7;660.68
2020/11/09 15:20:09;20.9;58.0;660.53
2020/11/09 15:21:09;20.9;58.0;660.39
2020/11/09 15:22:09;20.9;58.4;659.86
2020/11/09 15:23:15;20.9;58.7;659.2
2020/11/09 15:24:09;21;58.8;658.39
2020/11/09 15:25:09;21;58.5;658.91
2020/11/09 15:26:10;21;58.0;659.51
2020/11/09 15:27:10;20.9;58.3;659.86
2020/11/09 15:28:10;20.9;58.6;659.77
2020/11/09 15:29:10;20.9;58.6;659.45
2020/11/09 15:30:10;20.9;58.6;659.79
2020/11/09 15:31:10;20.9;58.6;660.26
2020/11/09 15:32:10;20.8;58.9;660.52
2020/11/09 15:33:11;20.8;58.8;660.22
2020/11/09 15:34:11;20.8;58.9;660.79
2020/11/09 15:35:11;20.7;59.3;660.6
2020/11/09 15:36:11;20.7;59.6;660.8
